280,853,s1
264,875,s1
253,892,s1
244,908,s1
236,921,s1
236,921,s1
246,916,s1
263,898,s1
287,873,s1
320,836,s1
359,795,s1
408,744,s1
461,689,s1
515,632,s1
568,581,s1
620,533,s1
666,495,s1
706,463,s1
739,439,s1
762,427,s1
778,423,s1
778,423,s1
789,450,s1
785,481,s1
774,524,s1
757,580,s1
733,650,s1
706,729,s1
677,815,s1
653,900,s1
631,979,s1
615,1050,s1
613,1109,s1
611,1153,s1
629,1177,s1
649,1184,s1
675,1181,s1
699,1168,s1

258,946,s1
256,955,s1
256,955,s1
255,964,s1
267,951,s1
278,940,s1
304,912,s1
339,879,s1
388,834,s1
440,785,s1
500,729,s1
562,674,s1
620,624,s1
672,584,s1
717,551,s1
752,536,s1
774,535,s1
783,548,s1
784,581,s1
775,626,s1
761,688,s1
743,756,s1
722,831,s1
699,908,s1
680,980,s1
663,1048,s1
653,1107,s1
651,1152,s1
652,1186,s1
670,1201,s1
685,1211,s1
706,1215,s1
727,1214,s1
747,1211,s1

450,990,s1
439,999,s1
439,999,s1
439,999,s1
439,999,s1
450,987,s1
455,973,s1
466,951,s1
473,927,s1
485,897,s1
494,866,s1
504,830,s1
511,797,s1
517,761,s1
517,731,s1
518,702,s1
518,677,s1
517,658,s1
513,644,s1
513,644,s1
513,644,s1
503,646,s1
500,664,s1
498,689,s1
494,728,s1
494,776,s1
490,833,s1
488,896,s1
485,960,s1
484,1026,s1
484,1089,s1
483,1146,s1
484,1190,s1
485,1225,s1
489,1248,s1
492,1264,s1
504,1267,s1
504,1267,s1
514,1257,s1
520,1246,s1
527,1234,s1

473,957,s1
490,936,s1
497,920,s1
508,893,s1
522,863,s1
530,836,s1
544,800,s1
549,768,s1
558,732,s1
560,701,s1
564,667,s1
563,643,s1
566,621,s1
562,611,s1
562,611,s1
562,611,s1
552,630,s1
547,662,s1
544,702,s1
539,755,s1
535,809,s1
532,871,s1
532,933,s1
534,993,s1
536,1049,s1
543,1098,s1
543,1141,s1
547,1169,s1
556,1192,s1
565,1206,s1
565,1206,s1

273,1033,s1
273,1033,s1
273,1033,s1
273,1033,s1
282,1032,s1
295,1021,s1
310,1006,s1
331,984,s1
352,960,s1
375,930,s1
398,900,s1
423,864,s1
445,836,s1
464,806,s1
479,782,s1
490,759,s1
498,743,s1
503,728,s1
503,717,s1
503,717,s1
499,704,s1
499,704,s1
499,704,s1
489,716,s1
482,734,s1
480,758,s1
476,788,s1
475,825,s1
472,868,s1
471,912,s1
470,957,s1
471,1001,s1
471,1041,s1
472,1075,s1
472,1107,s1
472,1132,s1
470,1152,s1
468,1169,s1
464,1184,s1
459,1197,s1
453,1210,s1
445,1219,s1
445,1219,s1
427,1228,s1
417,1228,s1
407,1227,s1
397,1224,s1
388,1218,s1
377,1210,s1
367,1204,s1
357,1198,s1
357,1198,s1
340,1191,s1
340,1191,s1
328,1187,s1
328,1187,s1
328,1187,s1
328,1187,s1
328,1187,s1
340,1186,s1
353,1186,s1
371,1188,s1
393,1189,s1
420,1188,s1
452,1188,s1
482,1186,s1
519,1183,s1
552,1185,s1
579,1184,s1
605,1183,s1
622,1184,s1

337,1059,s1
319,1075,s1
319,1075,s1
319,1075,s1
319,1075,s1
332,1069,s1
345,1059,s1
364,1042,s1
385,1021,s1
411,994,s1
437,966,s1
464,932,s1
488,899,s1
509,863,s1
527,833,s1
542,801,s1
548,779,s1
553,758,s1
553,743,s1
551,731,s1
551,731,s1
538,731,s1
527,746,s1
521,771,s1
512,807,s1
507,848,s1
504,897,s1
505,948,s1
507,999,s1
511,1049,s1
515,1090,s1
520,1126,s1
525,1152,s1
528,1172,s1
527,1186,s1
521,1197,s1
521,1197,s1
502,1207,s1
488,1210,s1
472,1211,s1
455,1210,s1
438,1209,s1
422,1207,s1
408,1206,s1
397,1204,s1
397,1204,s1
383,1203,s1
383,1203,s1
383,1203,s1
383,1203,s1
398,1207,s1
415,1207,s1
435,1209,s1
461,1208,s1
490,1209,s1
521,1209,s1
558,1208,s1
592,1205,s1
620,1207,s1
648,1203,s1
667,1201,s1

348,1168,s1
348,1168,s1
348,1168,s1
348,1168,s1
357,1162,s1
368,1153,s1
392,1132,s1
414,1110,s1
443,1078,s1
473,1041,s1
507,1001,s1
536,959,s1
565,915,s1
589,871,s1
609,829,s1
624,791,s1
634,758,s1
639,731,s1
641,707,s1
639,691,s1
636,679,s1
636,679,s1
623,673,s1
612,682,s1
602,695,s1
592,716,s1
581,744,s1
570,782,s1
561,824,s1
552,873,s1
549,924,s1
547,978,s1
549,1031,s1
553,1083,s1
560,1131,s1
569,1170,s1
578,1203,s1
587,1229,s1
593,1247,s1
599,1261,s1
599,1261,s1
611,1263,s1
611,1263,s1
611,1251,s1
610,1238,s1
606,1225,s1

403,1159,s1
403,1159,s1
418,1153,s1
418,1153,s1
429,1138,s1
443,1123,s1
455,1110,s1
473,1086,s1
489,1064,s1
512,1034,s1
534,1002,s1
562,968,s1
587,933,s1
612,894,s1
636,854,s1
658,818,s1
675,787,s1
687,758,s1
695,737,s1
700,719,s1
702,707,s1
702,707,s1
702,707,s1
702,707,s1
690,725,s1
685,745,s1
681,773,s1
678,806,s1
676,848,s1
676,896,s1
679,943,s1
683,993,s1
688,1042,s1
694,1088,s1
699,1131,s1
705,1166,s1
710,1196,s1
714,1219,s1
718,1237,s1
720,1249,s1
720,1249,s1
724,1260,s1
733,1252,s1
740,1243,s1
747,1232,s1
757,1215,s1
767,1196,s1

576,866,s1
585,845,s1
585,845,s1
585,845,s1
590,873,s1
585,917,s1
588,962,s1
580,1026,s1
579,1090,s1
572,1162,s1
569,1229,s1
565,1293,s1
565,1349,s1
572,1395,s1
578,1440,s1
588,1469,s1
607,1484,s1
625,1489,s1
649,1480,s1

475,783,s1
475,783,s1
482,795,s1
481,825,s1
475,866,s1
477,918,s1
475,981,s1
476,1047,s1
479,1114,s1
479,1178,s1
486,1234,s1
495,1283,s1
500,1326,s1
513,1354,s1
524,1377,s1

