299,352,s7
272,348,s7
248,345,s7
229,341,s7
209,344,s7
209,344,s7
209,344,s7
225,333,s7
257,328,s7
304,319,s7
367,309,s7
443,297,s7
529,283,s7
617,274,s7
705,269,s7
784,269,s7
847,278,s7
892,297,s7
916,324,s7
916,364,s7
892,414,s7
852,473,s7
799,539,s7
739,610,s7
678,682,s7
623,753,s7
574,818,s7
537,877,s7
516,926,s7
504,968,s7
510,997,s7
518,1023,s7
533,1032,s7
553,1036,s7
572,1035,s7
590,1024,s7
530,754,s7
505,743,s7
479,739,s7
460,739,s7
449,734,s7
442,743,s7
442,743,s7
471,752,s7
503,758,s7
555,754,s7
619,755,s7
687,753,s7
764,747,s7

192,540,s7
173,545,s7
164,548,s7
164,548,s7
151,554,s7
167,544,s7
185,539,s7
223,521,s7
272,503,s7
339,479,s7
416,458,s7
503,440,s7
594,424,s7
681,418,s7
760,421,s7
821,436,s7
865,464,s7
888,502,s7
888,550,s7
866,606,s7
826,671,s7
774,741,s7
713,816,s7
653,889,s7
599,960,s7
554,1024,s7
524,1079,s7
507,1125,s7
512,1154,s7
525,1174,s7
552,1174,s7
588,1170,s7
625,1156,s7
660,1134,s7
482,788,s7
462,787,s7
452,788,s7
452,788,s7
460,799,s7
489,801,s7
536,801,s7
593,801,s7
659,802,s7
734,796,s7
810,791,s7

290,548,s7
278,555,s7
278,555,s7
287,567,s7
300,578,s7
328,582,s7
356,591,s7
397,590,s7
439,592,s7
487,587,s7
534,584,s7
580,578,s7
620,572,s7
655,568,s7
682,570,s7
700,576,s7
709,591,s7
710,613,s7
700,647,s7
681,690,s7
651,745,s7
617,807,s7
578,875,s7
540,946,s7
499,1015,s7
462,1081,s7
431,1138,s7
404,1186,s7
388,1220,s7
373,1248,s7
371,1263,s7
371,1263,s7
371,1263,s7
374,1253,s7
381,1237,s7
386,1216,s7
344,995,s7
340,976,s7
339,966,s7
339,966,s7
363,956,s7
380,963,s7
412,963,s7
445,970,s7
483,975,s7
527,981,s7
565,987,s7
604,991,s7
643,993,s7
678,991,s7
713,987,s7

322,602,s7
308,605,s7
308,605,s7
311,614,s7
320,620,s7
343,620,s7
365,626,s7
398,625,s7
433,627,s7
473,623,s7
514,619,s7
556,613,s7
590,606,s7
624,601,s7
651,598,s7
675,598,s7
692,604,s7
701,616,s7
703,635,s7
697,663,s7
681,704,s7
658,752,s7
624,811,s7
587,876,s7
545,945,s7
502,1013,s7
462,1082,s7
426,1144,s7
399,1198,s7
377,1243,s7
367,1275,s7
358,1299,s7
358,1299,s7
373,1307,s7
383,1298,s7
393,1284,s7
372,1066,s7
368,1051,s7
372,1040,s7
385,1030,s7
396,1030,s7
421,1025,s7
445,1030,s7
477,1029,s7
510,1032,s7
544,1033,s7
583,1033,s7
616,1032,s7
647,1029,s7
678,1023,s7
705,1017,s7

322,793,s7
313,794,s7
297,800,s7
285,806,s7
285,806,s7
268,817,s7
268,817,s7
268,817,s7
268,817,s7
282,827,s7
298,827,s7
321,826,s7
349,823,s7
380,818,s7
414,809,s7
448,799,s7
480,789,s7
508,780,s7
534,771,s7
551,764,s7
562,757,s7
562,757,s7
562,757,s7
560,766,s7
551,778,s7
536,799,s7
522,825,s7
504,859,s7
488,898,s7
472,940,s7
459,982,s7
447,1024,s7
440,1064,s7
435,1101,s7
433,1129,s7
434,1151,s7
434,1168,s7
438,1178,s7
436,1187,s7
436,1187,s7
436,1187,s7
443,1175,s7
442,1165,s7
436,1153,s7
349,1047,s7
344,1035,s7
344,1035,s7
361,1027,s7
370,1029,s7
390,1024,s7
408,1028,s7
432,1027,s7
462,1028,s7
491,1027,s7
516,1029,s7
543,1023,s7
563,1014,s7

300,758,s7
310,767,s7
310,767,s7
326,779,s7
342,782,s7
355,791,s7
379,791,s7
400,795,s7
427,792,s7
453,792,s7
481,787,s7
507,782,s7
533,773,s7
552,765,s7
569,756,s7
581,750,s7
581,750,s7
581,750,s7
581,750,s7
581,750,s7
566,771,s7
549,796,s7
533,825,s7
515,862,s7
499,902,s7
484,944,s7
473,982,s7
466,1020,s7
461,1052,s7
460,1079,s7
459,1099,s7
460,1113,s7
460,1122,s7
460,1122,s7
460,1122,s7
460,1122,s7
460,1122,s7
452,1112,s7
449,1102,s7
383,997,s7
383,997,s7
383,997,s7
383,997,s7
394,1004,s7
411,1003,s7
424,1008,s7
445,1009,s7
473,1011,s7
501,1010,s7
527,1008,s7
557,1002,s7
580,993,s7

474,665,s7
462,663,s7
462,663,s7
460,652,s7
460,652,s7
484,638,s7
507,642,s7
543,643,s7
582,656,s7
630,670,s7
676,693,s7
722,719,s7
760,752,s7
789,788,s7
805,830,s7
809,875,s7
798,921,s7
777,966,s7
750,1011,s7
722,1056,s7
694,1098,s7
671,1135,s7
653,1165,s7
642,1191,s7
639,1211,s7
637,1228,s7
641,1238,s7
641,1238,s7
641,1238,s7
641,1238,s7
641,1238,s7
650,1223,s7
590,975,s7
590,975,s7
580,963,s7
580,963,s7
580,963,s7
587,949,s7
599,954,s7
619,954,s7
641,960,s7
670,964,s7
702,972,s7
737,979,s7
774,983,s7
810,987,s7
841,990,s7
872,987,s7

441,691,s7
439,680,s7
439,680,s7
436,668,s7
436,668,s7
446,666,s7
462,666,s7
475,676,s7
497,685,s7
518,701,s7
543,719,s7
563,748,s7
583,778,s7
596,817,s7
605,860,s7
604,909,s7
601,958,s7
593,1011,s7
585,1063,s7
575,1112,s7
569,1154,s7
565,1191,s7
563,1222,s7
564,1246,s7
563,1265,s7
563,1265,s7
571,1283,s7
571,1283,s7
571,1283,s7
571,1270,s7
491,979,s7
491,979,s7
480,961,s7
480,961,s7
480,961,s7
501,947,s7
522,947,s7
552,943,s7
585,944,s7
624,943,s7
666,943,s7
701,946,s7
737,948,s7
772,947,s7
794,945,s7
815,939,s7

458,725,s7
458,725,s7
461,704,s7
461,704,s7
484,688,s7
513,677,s7
548,673,s7
585,671,s7
625,672,s7
663,675,s7
695,690,s7
725,711,s7
742,745,s7
756,785,s7
759,839,s7
762,897,s7
755,966,s7
752,1034,s7
746,1104,s7
742,1168,s7
740,1224,s7
737,1276,s7
740,1314,s7
737,1347,s7
742,1361,s7
737,1374,s7
737,1374,s7
735,1366,s7
726,1353,s7
719,1330,s7
699,1307,s7
487,1061,s7
487,1061,s7
487,1043,s7
500,1034,s7
524,1029,s7
559,1018,s7
599,1014,s7
650,1005,s7
707,999,s7
769,995,s7
825,993,s7
885,985,s7
935,983,s7

325,770,s7
335,763,s7
362,746,s7
387,743,s7
423,740,s7
466,743,s7
508,754,s7
553,768,s7
587,794,s7
615,826,s7
629,870,s7
639,918,s7
635,978,s7
629,1035,s7
614,1100,s7
598,1159,s7
583,1216,s7
567,1270,s7
558,1309,s7
552,1343,s7
544,1370,s7
542,1382,s7
542,1382,s7
471,1151,s7
471,1151,s7
480,1133,s7
494,1131,s7
519,1126,s7
556,1118,s7
593,1124,s7
645,1120,s7
693,1125,s7

258,311,s7
244,307,s7
244,307,s7
256,316,s7
274,330,s7
311,336,s7
350,345,s7
402,346,s7
454,349,s7
513,346,s7
565,349,s7
614,353,s7
649,367,s7
675,394,s7
686,436,s7
686,493,s7
674,572,s7
656,665,s7
631,770,s7
604,880,s7
577,990,s7
552,1096,s7
533,1192,s7
516,1277,s7
512,1339,s7
506,1388,s7
507,1414,s7
516,1425,s7
516,1425,s7
529,1413,s7
264,876,s7
272,863,s7
283,854,s7
306,845,s7
341,836,s7
377,835,s7
426,827,s7
476,827,s7
529,826,s7
582,825,s7
642,824,s7
693,824,s7
745,818,s7

252,212,s7
260,222,s7
270,235,s7
294,246,s7
330,250,s7
366,263,s7
417,269,s7
471,277,s7
531,277,s7
585,280,s7
639,282,s7
682,288,s7
719,301,s7
739,324,s7
748,357,s7
743,405,s7
729,465,s7
701,545,s7
670,635,s7
635,736,s7
599,839,s7
569,941,s7
545,1035,s7
526,1120,s7
513,1192,s7
517,1242,s7
522,1280,s7
531,1300,s7
544,1301,s7
556,1294,s7
340,769,s7
340,769,s7
352,758,s7
373,758,s7
409,755,s7
451,758,s7
507,757,s7
571,755,s7
635,752,s7
696,744,s7
760,740,s7
814,734,s7
859,728,s7

333,680,s7
333,680,s7
333,680,s7
333,680,s7
357,674,s7
370,680,s7
393,676,s7
415,680,s7
445,680,s7
474,680,s7
506,680,s7
536,679,s7
564,677,s7
589,677,s7
610,679,s7
629,682,s7
644,684,s7
655,690,s7
655,690,s7
667,704,s7
669,714,s7
666,729,s7
660,746,s7
646,767,s7
