670,416,s6
693,394,s6
711,371,s6
724,356,s6
733,340,s6
733,340,s6
720,336,s6
693,352,s6
664,368,s6
622,404,s6
577,442,s6
528,494,s6
481,551,s6
436,617,s6
405,686,s6
382,756,s6
373,825,s6
381,886,s6
399,939,s6
427,984,s6
463,1017,s6
504,1038,s6
540,1050,s6
574,1051,s6
602,1044,s6
622,1031,s6
633,1014,s6
637,995,s6
632,977,s6
620,961,s6
607,943,s6
588,931,s6
568,923,s6
550,920,s6
530,921,s6
519,918,s6
508,927,s6
508,927,s6
495,942,s6
492,951,s6

805,497,s6
804,488,s6
793,487,s6
769,496,s6
728,518,s6
689,540,s6
637,580,s6
581,628,s6
523,689,s6
473,755,s6
430,821,s6
402,888,s6
389,947,s6
390,999,s6
407,1041,s6
440,1069,s6
482,1078,s6
530,1078,s6
575,1069,s6
615,1051,s6
647,1030,s6
669,1006,s6
676,985,s6
664,969,s6
640,961,s6
605,961,s6
566,966,s6
522,979,s6
490,992,s6
463,1008,s6
448,1028,s6
450,1044,s6
468,1058,s6

661,564,s6
664,546,s6
663,533,s6
657,524,s6
654,512,s6
637,512,s6
624,507,s6
601,518,s6
577,528,s6
547,551,s6
517,578,s6
482,620,s6
449,668,s6
418,728,s6
393,794,s6
372,860,s6
359,930,s6
355,999,s6
358,1061,s6
369,1116,s6
387,1160,s6
408,1194,s6
432,1219,s6
460,1235,s6
488,1242,s6
515,1239,s6
540,1229,s6
562,1213,s6
581,1194,s6
594,1171,s6
602,1146,s6
601,1121,s6
589,1098,s6
570,1077,s6
543,1060,s6
511,1048,s6
475,1041,s6
436,1041,s6
400,1047,s6
371,1056,s6
341,1075,s6
323,1096,s6
312,1114,s6
306,1135,s6
310,1153,s6

756,577,s6
757,557,s6
757,557,s6
742,552,s6
742,552,s6
716,566,s6
700,578,s6
674,607,s6
650,638,s6
619,687,s6
591,739,s6
562,800,s6
536,866,s6
515,939,s6
499,1008,s6
493,1075,s6
491,1134,s6
503,1181,s6
524,1218,s6
549,1243,s6
579,1256,s6
612,1256,s6
646,1246,s6
680,1228,s6
710,1205,s6
728,1178,s6
739,1149,s6
742,1119,s6
735,1091,s6
721,1067,s6
694,1049,s6
661,1036,s6
624,1030,s6
590,1027,s6
550,1036,s6
514,1045,s6
487,1058,s6
463,1072,s6
448,1084,s6

516,851,s6
522,838,s6
522,838,s6
532,823,s6
532,823,s6
544,806,s6
550,797,s6
550,797,s6
555,784,s6
555,784,s6
556,773,s6
556,773,s6
547,767,s6
538,767,s6
538,767,s6
520,769,s6
509,772,s6
495,782,s6
480,792,s6
460,812,s6
441,833,s6
420,861,s6
402,894,s6
384,930,s6
372,969,s6
364,1009,s6
364,1048,s6
370,1087,s6
384,1119,s6
403,1146,s6
428,1163,s6
458,1173,s6
490,1175,s6
523,1168,s6
554,1156,s6
580,1138,s6
599,1117,s6
613,1096,s6
614,1078,s6
607,1062,s6
591,1052,s6
568,1050,s6
539,1053,s6
508,1063,s6
477,1083,s6
455,1102,s6
438,1124,s6
428,1148,s6
429,1165,s6
439,1174,s6

516,809,s6
516,809,s6
532,800,s6
532,800,s6
532,800,s6
532,800,s6
532,800,s6
521,803,s6
500,815,s6
484,824,s6
459,842,s6
435,860,s6
406,886,s6
378,909,s6
351,942,s6
330,973,s6
312,1009,s6
303,1044,s6
297,1078,s6
303,1108,s6
317,1137,s6
339,1159,s6
367,1174,s6
400,1180,s6
433,1179,s6
465,1172,s6
498,1158,s6
523,1142,s6
539,1124,s6
548,1103,s6
548,1085,s6
539,1069,s6
522,1056,s6
500,1048,s6
469,1047,s6
435,1050,s6
404,1059,s6
367,1081,s6
336,1105,s6
315,1131,s6
300,1158,s6
295,1180,s6

768,803,s6
777,790,s6
785,773,s6
785,760,s6
774,754,s6
762,746,s6
735,749,s6
709,746,s6
673,754,s6
638,758,s6
597,772,s6
559,785,s6
520,806,s6
484,828,s6
450,857,s6
421,888,s6
395,924,s6
377,962,s6
367,1000,s6
366,1038,s6
374,1075,s6
392,1109,s6
420,1139,s6
457,1164,s6
497,1182,s6
540,1192,s6
581,1197,s6
617,1196,s6
648,1189,s6
670,1178,s6
681,1163,s6
683,1147,s6
675,1129,s6
654,1110,s6
625,1090,s6
591,1073,s6
557,1054,s6
518,1039,s6
482,1026,s6
445,1019,s6
416,1011,s6
394,1016,s6
376,1019,s6
366,1023,s6
366,1023,s6

665,780,s6
665,780,s6
680,765,s6
681,757,s6
681,757,s6
671,752,s6
656,757,s6
641,761,s6
616,772,s6
593,782,s6
564,803,s6
535,824,s6
502,854,s6
475,886,s6
446,923,s6
423,960,s6
407,1001,s6
396,1044,s6
394,1086,s6
398,1122,s6
412,1158,s6
432,1188,s6
462,1215,s6
496,1236,s6
532,1252,s6
569,1263,s6
603,1269,s6
637,1269,s6
663,1266,s6
685,1258,s6
696,1246,s6
703,1229,s6
702,1210,s6
693,1187,s6
676,1162,s6
654,1136,s6
629,1110,s6
598,1087,s6
564,1068,s6
529,1051,s6
495,1041,s6
458,1035,s6
429,1032,s6
405,1034,s6
384,1041,s6
372,1047,s6

653,789,s6
636,784,s6
617,781,s6
594,788,s6
563,809,s6
536,833,s6
501,878,s6
475,923,s6
449,984,s6
434,1044,s6
424,1112,s6
428,1174,s6
439,1231,s6
462,1279,s6
493,1314,s6
531,1338,s6
572,1346,s6
616,1344,s6
661,1331,s6
702,1310,s6
735,1280,s6
761,1246,s6
775,1215,s6
776,1189,s6
764,1166,s6
740,1153,s6
702,1150,s6
655,1155,s6
603,1171,s6
548,1195,s6
499,1225,s6
453,1263,s6
423,1296,s6
405,1330,s6
403,1368,s6
414,1402,s6
438,1438,s6

639,958,s6
611,958,s6
570,972,s6
534,988,s6
498,1016,s6
463,1056,s6
440,1096,s6
423,1142,s6
419,1185,s6
425,1228,s6
443,1264,s6
472,1291,s6
508,1306,s6
549,1314,s6
590,1313,s6
628,1305,s6
661,1292,s6
684,1277,s6
697,1260,s6
693,1246,s6
676,1237,s6
648,1231,s6
607,1235,s6
565,1240,s6
522,1248,s6
477,1269,s6
445,1284,s6
417,1305,s6

770,373,s6
770,373,s6
756,359,s6
742,360,s6
717,367,s6
688,379,s6
640,403,s6
590,433,s6
525,480,s6
461,536,s6
393,608,s6
332,686,s6
278,770,s6
241,852,s6
218,933,s6
217,1002,s6
239,1059,s6
281,1101,s6
340,1123,s6
413,1128,s6
490,1121,s6
567,1103,s6
638,1076,s6
695,1045,s6
733,1014,s6
749,983,s6
739,957,s6
706,934,s6
650,918,s6
578,911,s6
504,911,s6
425,918,s6
359,930,s6
308,942,s6
270,960,s6
251,975,s6

722,436,s6
725,427,s6
726,412,s6
717,406,s6
702,398,s6
688,394,s6
658,403,s6
632,409,s6
591,434,s6
551,460,s6
500,506,s6
449,557,s6
394,626,s6
343,700,s6
300,780,s6
269,860,s6
247,939,s6
244,1009,s6
258,1071,s6
290,1117,s6
335,1146,s6
396,1157,s6
463,1155,s6
535,1140,s6
604,1116,s6
670,1083,s6
726,1045,s6
767,1004,s6
792,965,s6
797,929,s6
783,899,s6
748,874,s6
697,855,s6
629,850,s6
552,857,s6
468,876,s6
395,900,s6
326,934,s6
267,970,s6
222,1011,s6
192,1053,s6

737,713,s6
723,710,s6
723,710,s6
706,704,s6
690,704,s6
679,700,s6
657,704,s6
638,704,s6
611,712,s6
590,716,s6
564,728,s6
543,741,s6
520,758,s6
500,777,s6
481,803,s6
466,830,s6
455,863,s6
446,897,s6
440,933,s6
438,971,s6
436,1008,s6
440,1044,s6
447,1081,s6
456,1112,s6
469,1141,s6
482,1166,s6
502,1187,s6
523,1203,s6
548,1216,s6
571,1224,s6
594,1227,s6
617,1227,s6
641,1222,s6
